label	pos	layer	type	output	weights	qtypes	engine	rel_l2_vs_ref	cos_vs_ref
p4	3	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019797	0.999804
p4	3	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020487	0.999791
p4	3	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	llama	0.006508	0.999980
p4	3	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	apr	0.005360	0.999986
p4	3	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	llama	0.030956	0.999523
p4	3	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021764	0.999764
p4	3	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016063	0.999873
p4	3	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	llama	0.007025	0.999976
p4	3	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	apr	0.005918	0.999983
p4	3	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	llama	0.024794	0.999694
p4	3	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021549	0.999769
p4	3	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022236	0.999753
p4	3	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	llama	0.005700	0.999985
p4	3	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	apr	0.005186	0.999988
p4	3	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	llama	0.019273	0.999814
p4	3	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021058	0.999779
p4	3	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019852	0.999803
p4	3	11	full_attention	attn_output-11	attn_output.weight	Q4_K	llama	0.051917	0.998653
p4	3	11	full_attention	attn_output-11	attn_output.weight	Q4_K	apr	0.052414	0.998634
p4	3	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020935	0.999781
p4	3	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.013560	0.999908
p4	3	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	llama	0.005452	0.999985
p4	3	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	apr	0.005272	0.999986
p4	3	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	llama	0.026728	0.999643
p4	3	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020660	0.999787
p4	3	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019339	0.999813
p4	3	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	llama	0.005792	0.999984
p4	3	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	apr	0.007573	0.999980
p4	3	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	llama	0.017705	0.999844
p4	3	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021006	0.999780
p4	3	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021363	0.999772
p4	3	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	llama	0.005509	0.999988
p4	3	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	apr	0.005263	0.999987
p4	3	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	llama	0.016144	0.999870
p4	3	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.019517	0.999811
p4	3	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.013506	0.999909
p4	3	15	full_attention	attn_output-15	attn_output.weight	Q4_K	llama	0.043367	0.999066
p4	3	15	full_attention	attn_output-15	attn_output.weight	Q4_K	apr	0.043549	0.999052
p4	3	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019596	0.999808
p4	3	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020551	0.999789
p4	3	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.005197	0.999988
p4	3	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.005881	0.999984
p4	3	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.026687	0.999644
p4	3	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018979	0.999821
p4	3	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019642	0.999807
p4	3	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.005673	0.999984
p4	3	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.006034	0.999982
p4	3	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.025518	0.999675
p4	3	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.023090	0.999737
p4	3	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.009482	0.999955
p4	3	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.005688	0.999984
p4	3	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.006468	0.999983
p4	3	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.021486	0.999770
p4	3	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024408	0.999704
p4	3	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022028	0.999760
p4	3	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.054019	0.998547
p4	3	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.059024	0.998264
p4	3	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.025854	0.999667
p4	3	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.026330	0.999657
p4	3	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.008340	0.999970
p4	3	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.008924	0.999962
p4	3	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.063286	0.998011
p4	3	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020588	0.999788
p4	3	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016401	0.999866
p4	3	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.008971	0.999962
p4	3	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.008769	0.999963
p4	3	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.021759	0.999767
p4	3	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024574	0.999699
p4	3	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.012384	0.999923
p4	3	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.008229	0.999966
p4	3	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.006895	0.999976
p4	3	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.042909	0.999091
p4	3	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.000001	1.000000
p4	3	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.022510	0.999748
p4	3	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.012713	0.999923
p4	3	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.035502	0.999370
p4	3	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.038472	0.999262
p4	3	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.015760	0.999877
p4	3	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.010389	0.999957
orig	4	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	llama	0.006506	0.999979
orig	4	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	apr	0.006506	0.999979
orig	4	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	llama	0.034146	0.999417
orig	4	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024662	0.999696
orig	4	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.017292	0.999851
orig	4	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	llama	0.007924	0.999969
orig	4	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	apr	0.008255	0.999969
orig	4	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	llama	0.035454	0.999375
orig	4	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.027960	0.999616
orig	4	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.022753	0.999743
orig	4	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	llama	0.008196	0.999970
orig	4	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	apr	0.007311	0.999975
orig	4	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	llama	0.047155	0.998932
orig	4	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.030100	0.999548
orig	4	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.015100	0.999886
orig	4	3	full_attention	attn_output-3	attn_output.weight	Q4_K	llama	0.032052	0.999487
orig	4	3	full_attention	attn_output-3	attn_output.weight	Q4_K	apr	0.032655	0.999467
orig	4	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018129	0.999836
orig	4	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.017209	0.999853
orig	4	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	llama	0.007115	0.999981
orig	4	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	apr	0.005783	0.999984
orig	4	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	llama	0.024871	0.999691
orig	4	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019817	0.999804
orig	4	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019407	0.999814
orig	4	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	llama	0.007261	0.999975
orig	4	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	apr	0.006826	0.999978
orig	4	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	llama	0.018398	0.999831
orig	4	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.019855	0.999803
orig	4	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.014998	0.999888
orig	4	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	llama	0.006158	0.999982
orig	4	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	apr	0.009683	0.999973
orig	4	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	llama	0.032801	0.999469
orig	4	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019222	0.999817
orig	4	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020087	0.999799
orig	4	7	full_attention	attn_output-7	attn_output.weight	Q4_K	llama	0.034913	0.999396
orig	4	7	full_attention	attn_output-7	attn_output.weight	Q4_K	apr	0.037419	0.999301
orig	4	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020771	0.999785
orig	4	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020887	0.999782
orig	4	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	llama	0.005521	0.999985
orig	4	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	apr	0.005704	0.999984
orig	4	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	llama	0.023436	0.999728
orig	4	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021220	0.999775
orig	4	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.015643	0.999878
orig	4	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	llama	0.006514	0.999979
orig	4	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	apr	0.007240	0.999981
orig	4	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	llama	0.023714	0.999722
orig	4	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021925	0.999762
orig	4	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019934	0.999802
orig	4	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	llama	0.005242	0.999986
orig	4	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	apr	0.006018	0.999986
orig	4	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	llama	0.023025	0.999735
orig	4	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024507	0.999700
orig	4	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.024034	0.999712
orig	4	11	full_attention	attn_output-11	attn_output.weight	Q4_K	llama	0.055088	0.998489
orig	4	11	full_attention	attn_output-11	attn_output.weight	Q4_K	apr	0.057699	0.998336
orig	4	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.022104	0.999756
orig	4	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.017544	0.999846
orig	4	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	llama	0.005412	0.999986
orig	4	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	apr	0.006061	0.999982
orig	4	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	llama	0.026596	0.999647
orig	4	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.022720	0.999742
orig	4	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022620	0.999744
orig	4	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	llama	0.006916	0.999983
orig	4	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	apr	0.005729	0.999984
orig	4	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	llama	0.023943	0.999716
orig	4	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020867	0.999783
orig	4	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021986	0.999759
orig	4	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	llama	0.005732	0.999987
orig	4	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	apr	0.005910	0.999985
orig	4	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	llama	0.020497	0.999790
orig	4	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021414	0.999771
orig	4	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.015663	0.999882
orig	4	15	full_attention	attn_output-15	attn_output.weight	Q4_K	llama	0.049395	0.998784
orig	4	15	full_attention	attn_output-15	attn_output.weight	Q4_K	apr	0.049398	0.998784
orig	4	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024625	0.999698
orig	4	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.026071	0.999665
orig	4	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.005380	0.999986
orig	4	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.005103	0.999987
orig	4	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.034447	0.999410
orig	4	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018100	0.999836
orig	4	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018823	0.999830
orig	4	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.004906	0.999988
orig	4	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.005126	0.999987
orig	4	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.027695	0.999616
orig	4	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.030289	0.999542
orig	4	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.008618	0.999963
orig	4	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.005342	0.999986
orig	4	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.005310	0.999986
orig	4	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.026070	0.999661
orig	4	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018492	0.999829
orig	4	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018932	0.999821
orig	4	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.062566	0.998047
orig	4	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.060252	0.998190
orig	4	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026190	0.999661
orig	4	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.025546	0.999674
orig	4	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.004518	0.999990
orig	4	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.005425	0.999986
orig	4	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.023579	0.999724
orig	4	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024335	0.999704
orig	4	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.016610	0.999862
orig	4	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.006010	0.999982
orig	4	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.006249	0.999982
orig	4	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.021688	0.999766
orig	4	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021856	0.999762
orig	4	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.013760	0.999906
orig	4	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.006190	0.999981
orig	4	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.006327	0.999981
orig	4	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.032924	0.999459
orig	4	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.000001	1.000000
orig	4	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025522	0.999678
orig	4	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.014673	0.999894
orig	4	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.025667	0.999671
