label	pos	layer	type	output	weights	qtypes	engine	rel_l2_vs_ref	cos_vs_ref
p4	3	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019797	0.999804
p4	3	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022048	0.999757
p4	3	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	llama	0.006508	0.999980
p4	3	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	apr	0.006294	0.999980
p4	3	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	llama	0.030956	0.999523
p4	3	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	apr	0.030050	0.999549
p4	3	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021764	0.999764
p4	3	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.021963	0.999759
p4	3	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	llama	0.007025	0.999976
p4	3	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	apr	0.006497	0.999979
p4	3	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	llama	0.024794	0.999694
p4	3	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	apr	0.025216	0.999682
p4	3	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021549	0.999769
p4	3	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021178	0.999777
p4	3	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	llama	0.005700	0.999985
p4	3	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	apr	0.005347	0.999988
p4	3	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	llama	0.019273	0.999814
p4	3	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	apr	0.018333	0.999835
p4	3	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021058	0.999779
p4	3	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020025	0.999800
p4	3	11	full_attention	attn_output-11	attn_output.weight	Q4_K	llama	0.051917	0.998653
p4	3	11	full_attention	attn_output-11	attn_output.weight	Q4_K	apr	0.057589	0.998345
p4	3	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020935	0.999781
p4	3	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.022879	0.999745
p4	3	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	llama	0.005452	0.999985
p4	3	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	apr	0.005203	0.999987
p4	3	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	llama	0.026728	0.999643
p4	3	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	apr	0.024639	0.999699
p4	3	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020660	0.999787
p4	3	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020265	0.999795
p4	3	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	llama	0.005792	0.999984
p4	3	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	apr	0.006174	0.999981
p4	3	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	llama	0.017705	0.999844
p4	3	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	apr	0.017647	0.999844
p4	3	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021006	0.999780
p4	3	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021280	0.999775
p4	3	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	llama	0.005509	0.999988
p4	3	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	apr	0.007555	0.999982
p4	3	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	llama	0.016144	0.999870
p4	3	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	apr	0.016974	0.999856
p4	3	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.019517	0.999811
p4	3	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.019530	0.999810
p4	3	15	full_attention	attn_output-15	attn_output.weight	Q4_K	llama	0.043367	0.999066
p4	3	15	full_attention	attn_output-15	attn_output.weight	Q4_K	apr	0.043314	0.999065
p4	3	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019596	0.999808
p4	3	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.019802	0.999805
p4	3	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.005197	0.999988
p4	3	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.005544	0.999985
p4	3	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.026687	0.999644
p4	3	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.027395	0.999625
p4	3	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018979	0.999821
p4	3	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018619	0.999827
p4	3	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.005673	0.999984
p4	3	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.005942	0.999982
p4	3	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.025518	0.999675
p4	3	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.027908	0.999612
p4	3	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.023090	0.999737
p4	3	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.023662	0.999720
p4	3	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.005688	0.999984
p4	3	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.005797	0.999983
p4	3	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.021486	0.999770
p4	3	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.021943	0.999759
p4	3	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024408	0.999704
p4	3	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022597	0.999748
p4	3	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.054019	0.998547
p4	3	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.055056	0.998491
p4	3	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.025854	0.999667
p4	3	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.027239	0.999629
p4	3	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.008340	0.999970
p4	3	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.009080	0.999966
p4	3	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.063286	0.998011
p4	3	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.062262	0.998060
p4	3	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.020588	0.999788
p4	3	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.022396	0.999749
p4	3	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.008971	0.999962
p4	3	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.009532	0.999955
p4	3	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.021759	0.999767
p4	3	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.022335	0.999752
p4	3	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024574	0.999699
p4	3	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.026217	0.999661
p4	3	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.008229	0.999966
p4	3	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.007648	0.999971
p4	3	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.042909	0.999091
p4	3	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.040603	0.999195
p4	3	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.022510	0.999748
p4	3	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.023412	0.999727
p4	3	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.035502	0.999370
p4	3	23	full_attention	attn_output-23	attn_output.weight	Q4_K	apr	0.033751	0.999430
p4	3	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.015760	0.999877
p4	3	23	full_attention	ffn_out-23	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.015859	0.999875
orig	4	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	llama	0.006506	0.999979
orig	4	0	linear_gated_deltanet	z-0	attn_gate.weight	Q4_K	apr	0.006506	0.999979
orig	4	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	llama	0.034146	0.999417
orig	4	0	linear_gated_deltanet	linear_attn_out-0	ssm_out.weight	Q5_K	apr	0.034146	0.999417
orig	4	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024662	0.999696
orig	4	0	linear_gated_deltanet	ffn_out-0	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.024662	0.999696
orig	4	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	llama	0.007924	0.999969
orig	4	1	linear_gated_deltanet	z-1	attn_gate.weight	Q4_K	apr	0.007924	0.999969
orig	4	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	llama	0.035454	0.999375
orig	4	1	linear_gated_deltanet	linear_attn_out-1	ssm_out.weight	Q5_K	apr	0.035454	0.999375
orig	4	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.027960	0.999616
orig	4	1	linear_gated_deltanet	ffn_out-1	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.027960	0.999616
orig	4	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	llama	0.008196	0.999970
orig	4	2	linear_gated_deltanet	z-2	attn_gate.weight	Q4_K	apr	0.008196	0.999970
orig	4	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	llama	0.047155	0.998932
orig	4	2	linear_gated_deltanet	linear_attn_out-2	ssm_out.weight	Q5_K	apr	0.047415	0.998924
orig	4	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.030100	0.999548
orig	4	2	linear_gated_deltanet	ffn_out-2	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.029444	0.999567
orig	4	3	full_attention	attn_output-3	attn_output.weight	Q4_K	llama	0.032052	0.999487
orig	4	3	full_attention	attn_output-3	attn_output.weight	Q4_K	apr	0.030747	0.999531
orig	4	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018129	0.999836
orig	4	3	full_attention	ffn_out-3	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018523	0.999828
orig	4	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	llama	0.007115	0.999981
orig	4	4	linear_gated_deltanet	z-4	attn_gate.weight	Q4_K	apr	0.006105	0.999983
orig	4	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	llama	0.024871	0.999691
orig	4	4	linear_gated_deltanet	linear_attn_out-4	ssm_out.weight	Q5_K	apr	0.025625	0.999672
orig	4	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019817	0.999804
orig	4	4	linear_gated_deltanet	ffn_out-4	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.017723	0.999846
orig	4	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	llama	0.007261	0.999975
orig	4	5	linear_gated_deltanet	z-5	attn_gate.weight	Q4_K	apr	0.007114	0.999976
orig	4	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	llama	0.018398	0.999831
orig	4	5	linear_gated_deltanet	linear_attn_out-5	ssm_out.weight	Q5_K	apr	0.017887	0.999840
orig	4	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.019855	0.999803
orig	4	5	linear_gated_deltanet	ffn_out-5	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.020890	0.999783
orig	4	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	llama	0.006158	0.999982
orig	4	6	linear_gated_deltanet	z-6	attn_gate.weight	Q4_K	apr	0.006929	0.999984
orig	4	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	llama	0.032801	0.999469
orig	4	6	linear_gated_deltanet	linear_attn_out-6	ssm_out.weight	Q5_K	apr	0.035782	0.999361
orig	4	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.019222	0.999817
orig	4	6	linear_gated_deltanet	ffn_out-6	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018980	0.999820
orig	4	7	full_attention	attn_output-7	attn_output.weight	Q4_K	llama	0.034913	0.999396
orig	4	7	full_attention	attn_output-7	attn_output.weight	Q4_K	apr	0.037637	0.999295
orig	4	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020771	0.999785
orig	4	7	full_attention	ffn_out-7	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020305	0.999794
orig	4	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	llama	0.005521	0.999985
orig	4	8	linear_gated_deltanet	z-8	attn_gate.weight	Q4_K	apr	0.006434	0.999979
orig	4	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	llama	0.023436	0.999728
orig	4	8	linear_gated_deltanet	linear_attn_out-8	ssm_out.weight	Q5_K	apr	0.023764	0.999718
orig	4	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021220	0.999775
orig	4	8	linear_gated_deltanet	ffn_out-8	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.022167	0.999762
orig	4	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	llama	0.006514	0.999979
orig	4	9	linear_gated_deltanet	z-9	attn_gate.weight	Q4_K	apr	0.006770	0.999979
orig	4	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	llama	0.023714	0.999722
orig	4	9	linear_gated_deltanet	linear_attn_out-9	ssm_out.weight	Q5_K	apr	0.021566	0.999768
orig	4	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.021925	0.999762
orig	4	9	linear_gated_deltanet	ffn_out-9	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.020331	0.999797
orig	4	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	llama	0.005242	0.999986
orig	4	10	linear_gated_deltanet	z-10	attn_gate.weight	Q4_K	apr	0.005212	0.999989
orig	4	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	llama	0.023025	0.999735
orig	4	10	linear_gated_deltanet	linear_attn_out-10	ssm_out.weight	Q5_K	apr	0.025096	0.999687
orig	4	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024507	0.999700
orig	4	10	linear_gated_deltanet	ffn_out-10	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022682	0.999743
orig	4	11	full_attention	attn_output-11	attn_output.weight	Q4_K	llama	0.055088	0.998489
orig	4	11	full_attention	attn_output-11	attn_output.weight	Q4_K	apr	0.056183	0.998421
orig	4	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.022104	0.999756
orig	4	11	full_attention	ffn_out-11	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.023561	0.999723
orig	4	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	llama	0.005412	0.999986
orig	4	12	linear_gated_deltanet	z-12	attn_gate.weight	Q4_K	apr	0.005556	0.999985
orig	4	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	llama	0.026596	0.999647
orig	4	12	linear_gated_deltanet	linear_attn_out-12	ssm_out.weight	Q5_K	apr	0.025076	0.999686
orig	4	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.022720	0.999742
orig	4	12	linear_gated_deltanet	ffn_out-12	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.021456	0.999771
orig	4	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	llama	0.006916	0.999983
orig	4	13	linear_gated_deltanet	z-13	attn_gate.weight	Q4_K	apr	0.005805	0.999983
orig	4	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	llama	0.023943	0.999716
orig	4	13	linear_gated_deltanet	linear_attn_out-13	ssm_out.weight	Q5_K	apr	0.024443	0.999706
orig	4	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.020867	0.999783
orig	4	13	linear_gated_deltanet	ffn_out-13	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.022704	0.999743
orig	4	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	llama	0.005732	0.999987
orig	4	14	linear_gated_deltanet	z-14	attn_gate.weight	Q4_K	apr	0.006031	0.999987
orig	4	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	llama	0.020497	0.999790
orig	4	14	linear_gated_deltanet	linear_attn_out-14	ssm_out.weight	Q5_K	apr	0.021550	0.999769
orig	4	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021414	0.999771
orig	4	14	linear_gated_deltanet	ffn_out-14	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.020610	0.999788
orig	4	15	full_attention	attn_output-15	attn_output.weight	Q4_K	llama	0.049395	0.998784
orig	4	15	full_attention	attn_output-15	attn_output.weight	Q4_K	apr	0.050483	0.998736
orig	4	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.024625	0.999698
orig	4	15	full_attention	ffn_out-15	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.024739	0.999696
orig	4	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	llama	0.005380	0.999986
orig	4	16	linear_gated_deltanet	z-16	attn_gate.weight	Q4_K	apr	0.005319	0.999987
orig	4	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	llama	0.034447	0.999410
orig	4	16	linear_gated_deltanet	linear_attn_out-16	ssm_out.weight	Q5_K	apr	0.033669	0.999439
orig	4	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018100	0.999836
orig	4	16	linear_gated_deltanet	ffn_out-16	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.018852	0.999822
orig	4	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	llama	0.004906	0.999988
orig	4	17	linear_gated_deltanet	z-17	attn_gate.weight	Q4_K	apr	0.004896	0.999989
orig	4	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	llama	0.027695	0.999616
orig	4	17	linear_gated_deltanet	linear_attn_out-17	ssm_out.weight	Q5_K	apr	0.025900	0.999666
orig	4	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.030289	0.999542
orig	4	17	linear_gated_deltanet	ffn_out-17	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.030860	0.999524
orig	4	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	llama	0.005342	0.999986
orig	4	18	linear_gated_deltanet	z-18	attn_gate.weight	Q4_K	apr	0.006248	0.999984
orig	4	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	llama	0.026070	0.999661
orig	4	18	linear_gated_deltanet	linear_attn_out-18	ssm_out.weight	Q5_K	apr	0.028106	0.999605
orig	4	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.018492	0.999829
orig	4	18	linear_gated_deltanet	ffn_out-18	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.023073	0.999752
orig	4	19	full_attention	attn_output-19	attn_output.weight	Q4_K	llama	0.062566	0.998047
orig	4	19	full_attention	attn_output-19	attn_output.weight	Q4_K	apr	0.060762	0.998153
orig	4	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	llama	0.026190	0.999661
orig	4	19	full_attention	ffn_out-19	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q4_K	apr	0.025975	0.999663
orig	4	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	llama	0.004518	0.999990
orig	4	20	linear_gated_deltanet	z-20	attn_gate.weight	Q4_K	apr	0.004727	0.999989
orig	4	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	llama	0.023579	0.999724
orig	4	20	linear_gated_deltanet	linear_attn_out-20	ssm_out.weight	Q5_K	apr	0.024318	0.999704
orig	4	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.024335	0.999704
orig	4	20	linear_gated_deltanet	ffn_out-20	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.023570	0.999723
orig	4	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	llama	0.006010	0.999982
orig	4	21	linear_gated_deltanet	z-21	attn_gate.weight	Q4_K	apr	0.007066	0.999981
orig	4	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	llama	0.021688	0.999766
orig	4	21	linear_gated_deltanet	linear_attn_out-21	ssm_out.weight	Q5_K	apr	0.021371	0.999772
orig	4	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.021856	0.999762
orig	4	21	linear_gated_deltanet	ffn_out-21	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.021606	0.999767
orig	4	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	llama	0.006190	0.999981
orig	4	22	linear_gated_deltanet	z-22	attn_gate.weight	Q4_K	apr	0.006324	0.999981
orig	4	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	llama	0.032924	0.999459
orig	4	22	linear_gated_deltanet	linear_attn_out-22	ssm_out.weight	Q5_K	apr	0.034337	0.999415
orig	4	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	llama	0.025522	0.999678
orig	4	22	linear_gated_deltanet	ffn_out-22	ffn_gate.weight,ffn_up.weight,ffn_down.weight	Q4_K,Q4_K,Q6_K	apr	0.026406	0.999654
orig	4	23	full_attention	attn_output-23	attn_output.weight	Q4_K	llama	0.025667	0.999671
