binary,feature,quality_1_10,verified_hardware,top_competitor,in_dogfood_skill,cluster_id,cluster_label,evidence_path,confidence
apr-qa,apr-qa report,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-qa-cli/src/cli.rs:227,high
apr-qa,apr-qa run,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-qa-cli/src/cli.rs:108,high
apr-qa,apr-qa score,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-qa-cli/src/cli.rs:216,high
apr-qa,apr-qa tickets,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-qa-cli/src/cli.rs:264,high
apr-qa,apr-qa tools,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-qa-cli/src/cli.rs:182,high
apr-qa,apr-qa validate-contract,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-qa-cli/src/cli.rs:413,high
apr-qa-readme-sync,apr-qa-readme-sync (README certification-table sync),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-qa-certify/src/main.rs:36-51,high
aprender-cbtop,aprender-cbtop bench,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-cbtop/src/main.rs:88,high
aprender-cbtop,aprender-cbtop optimize analyze,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-cbtop/src/main.rs:151,high
aprender-cbtop,aprender-cbtop optimize baseline,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-cbtop/src/main.rs:136,high
aprender-cbtop,aprender-cbtop optimize check,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-cbtop/src/main.rs:166,high
aprender-cgp,aprender-cgp baseline,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:117,high
aprender-cgp,aprender-cgp bench,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:46,high
aprender-cgp,aprender-cgp compete,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:128,high
aprender-cgp,aprender-cgp contract generate,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:329,high
aprender-cgp,aprender-cgp contract verify,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:314,high
aprender-cgp,aprender-cgp diff,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:79,high
aprender-cgp,aprender-cgp doctor,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:126,high
aprender-cgp,aprender-cgp explain,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:107,high
aprender-cgp,aprender-cgp profile binary,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:277,high
aprender-cgp,aprender-cgp profile compare,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:246,high
aprender-cgp,aprender-cgp profile cublas,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:162,high
aprender-cgp,aprender-cgp profile kernel,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:147,high
aprender-cgp,aprender-cgp profile library,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:297,high
aprender-cgp,aprender-cgp profile metal,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:183,high
aprender-cgp,aprender-cgp profile parallel,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:234,high
aprender-cgp,aprender-cgp profile python,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:291,high
aprender-cgp,aprender-cgp profile quant,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:213,high
aprender-cgp,aprender-cgp profile scalar,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:225,high
aprender-cgp,aprender-cgp profile scaling,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:265,high
aprender-cgp,aprender-cgp profile simd,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:192,high
aprender-cgp,aprender-cgp profile wasm,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:204,high
aprender-cgp,aprender-cgp profile wgpu,6,UNKNOWN,NONE,no,9,profiling,crates/aprender-cgp/src/cli.rs:171,high
aprender-cgp,aprender-cgp roofline,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:64,high
aprender-cgp,aprender-cgp trace,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:99,high
aprender-cgp,aprender-cgp tui,6,UNKNOWN,NONE,no,7,qa-cgp,crates/aprender-cgp/src/cli.rs:115,high
aprender-compute-xtask,aprender-compute-xtask check-simd,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-compute-xtask/src/main.rs:42,high
aprender-compute-xtask,aprender-compute-xtask install-hooks,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-compute-xtask/src/main.rs:44,high
aprender-compute-xtask,aprender-compute-xtask validate-examples,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-compute-xtask/src/main.rs:46,high
aprender-db,GET /health (aprender-db),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-db/src/main.rs:144,high
aprender-db,GET /status (aprender-db),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-db/src/main.rs:146,high
aprender-db,POST /query (aprender-db),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-db/src/main.rs:145,high
aprender-db,aprender-db --config <PATH> (single-mode DB server),6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-db/src/main.rs:24-30,high
aprender-explain,aprender-explain bugs,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-explain/src/main.rs:148,high
aprender-explain,aprender-explain compare,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-explain/src/main.rs:114,high
aprender-explain,aprender-explain diff,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-explain/src/main.rs:129,high
aprender-explain,aprender-explain ptx,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-explain/src/main.rs:38,high
aprender-explain,aprender-explain simd,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-explain/src/main.rs:88,high
aprender-explain,aprender-explain tui,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-explain/src/main.rs:69,high
aprender-explain,aprender-explain wgpu,6,UNKNOWN,NONE,no,0,entrypoint-and-mcp,crates/aprender-explain/src/main.rs:103,high
aprender-orchestrate,DELETE /api/delete,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:206,high
aprender-orchestrate,DELETE /api/v1/conversations/:id,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:123,high
aprender-orchestrate,DELETE /api/v1/data/files/:id,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:143,high
aprender-orchestrate,DELETE /api/v1/models/registry/:name,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:176,high
aprender-orchestrate,DELETE /api/v1/prompts/:id,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:131,high
aprender-orchestrate,DELETE /api/v1/rag/index,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:152,high
aprender-orchestrate,DELETE /api/v1/train/runs/:id,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:162,high
aprender-orchestrate,GET /,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:93,high
aprender-orchestrate,GET /api/tags,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:203,high
aprender-orchestrate,GET /api/v1/audio/formats,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:190,high
aprender-orchestrate,GET /api/v1/audit,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:186,high
aprender-orchestrate,GET /api/v1/batch,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:182,high
aprender-orchestrate,GET /api/v1/batch/:id,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:183,high
aprender-orchestrate,GET /api/v1/chat/parameters,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:111,high
aprender-orchestrate,GET /api/v1/config,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:185,high
aprender-orchestrate,GET /api/v1/conversations,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:116,high
aprender-orchestrate,GET /api/v1/conversations/:id,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:123,high
aprender-orchestrate,GET /api/v1/conversations/export,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:121,high
aprender-orchestrate,GET /api/v1/conversations/search,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:120,high
aprender-orchestrate,GET /api/v1/data/datasets,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:149,high
aprender-orchestrate,GET /api/v1/data/datasets/:id/preview,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:150,high
aprender-orchestrate,GET /api/v1/data/files,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:142,high
aprender-orchestrate,GET /api/v1/data/files/:id/info,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:144,high
aprender-orchestrate,GET /api/v1/data/recipes,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:146,high
aprender-orchestrate,GET /api/v1/data/recipes/:id,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:147,high
aprender-orchestrate,GET /api/v1/eval/runs,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:157,high
aprender-orchestrate,GET /api/v1/eval/runs/:id,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:158,high
aprender-orchestrate,GET /api/v1/experiments,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:178,high
aprender-orchestrate,GET /api/v1/experiments/:id/compare,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:180,high
aprender-orchestrate,GET /api/v1/mcp/info,6,UNKNOWN,claude-code,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:197,high
aprender-orchestrate,GET /api/v1/metrics,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:187,high
aprender-orchestrate,GET /api/v1/models,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:100,high
aprender-orchestrate,GET /api/v1/models/merge/strategies,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:172,high
aprender-orchestrate,GET /api/v1/models/registry,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:175,high
aprender-orchestrate,GET /api/v1/models/status,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:109,high
aprender-orchestrate,GET /api/v1/prompts,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:130,high
aprender-orchestrate,GET /api/v1/prompts/:id,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:131,high
aprender-orchestrate,GET /api/v1/rag/search,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:154,high
aprender-orchestrate,GET /api/v1/rag/status,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:153,high
aprender-orchestrate,GET /api/v1/system,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:102,high
aprender-orchestrate,GET /api/v1/tools,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:192,high
aprender-orchestrate,GET /api/v1/train/presets,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:169,high
aprender-orchestrate,GET /api/v1/train/runs,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:161,high
aprender-orchestrate,GET /api/v1/train/runs/:id,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:162,high
aprender-orchestrate,GET /api/v1/train/runs/:id/metrics,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:167,high
aprender-orchestrate,GET /api/v1/ws,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:199,high
aprender-orchestrate,GET /assets/*path,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:95,high
aprender-orchestrate,GET /health,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:96,high
aprender-orchestrate,GET /health/live,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:98,high
aprender-orchestrate,GET /health/ready,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:97,high
aprender-orchestrate,GET /v1/models,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:133,high
aprender-orchestrate,GET /v1/models/:id,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:134,high
aprender-orchestrate,PATCH /api/v1/conversations/:id,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:123,high
aprender-orchestrate,POST /api/chat,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:202,high
aprender-orchestrate,POST /api/generate,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:201,high
aprender-orchestrate,POST /api/pull,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:205,high
aprender-orchestrate,POST /api/show,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:204,high
aprender-orchestrate,POST /api/v1/audio/transcriptions,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:189,high
aprender-orchestrate,POST /api/v1/batch,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:182,high
aprender-orchestrate,POST /api/v1/chat/completions,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:101,high
aprender-orchestrate,POST /api/v1/conversations,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:116,high
aprender-orchestrate,POST /api/v1/conversations/import,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:122,high
aprender-orchestrate,POST /api/v1/data/recipes,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:146,high
aprender-orchestrate,POST /api/v1/data/recipes/:id/run,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:148,high
aprender-orchestrate,POST /api/v1/data/upload,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:140,high
aprender-orchestrate,POST /api/v1/data/upload/json,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:141,high
aprender-orchestrate,POST /api/v1/detokenize,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:104,high
aprender-orchestrate,POST /api/v1/embeddings,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:105,high
aprender-orchestrate,POST /api/v1/eval/perplexity,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:156,high
aprender-orchestrate,POST /api/v1/experiments,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:178,high
aprender-orchestrate,POST /api/v1/experiments/:id/runs,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:179,high
aprender-orchestrate,POST /api/v1/mcp,6,UNKNOWN,claude-code,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:196,high
aprender-orchestrate,POST /api/v1/models/load,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:107,high
aprender-orchestrate,POST /api/v1/models/merge,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:171,high
aprender-orchestrate,POST /api/v1/models/pull,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:174,high
aprender-orchestrate,POST /api/v1/models/unload,6,UNKNOWN,ollama,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:108,high
aprender-orchestrate,POST /api/v1/prompts,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:130,high
aprender-orchestrate,POST /api/v1/rag/index,6,UNKNOWN,huggingface-transformers,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:152,high
aprender-orchestrate,POST /api/v1/tokenize,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:103,high
aprender-orchestrate,POST /api/v1/tools,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:192,high
aprender-orchestrate,POST /api/v1/tools/execute,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:193,high
aprender-orchestrate,POST /api/v1/train/runs/:id/export,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:168,high
aprender-orchestrate,POST /api/v1/train/runs/:id/stop,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:166,high
aprender-orchestrate,POST /api/v1/train/start,6,UNKNOWN,mlflow,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:160,high
aprender-orchestrate,POST /ui/chat,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:94,high
aprender-orchestrate,POST /v1/audio/transcriptions,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:138,high
aprender-orchestrate,POST /v1/chat/completions,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:136,high
aprender-orchestrate,POST /v1/completions,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:135,high
aprender-orchestrate,POST /v1/embeddings,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:137,high
aprender-orchestrate,PUT /api/v1/chat/parameters,6,UNKNOWN,llama.cpp,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:111,high
aprender-orchestrate,PUT /api/v1/config,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:185,high
aprender-orchestrate,PUT /api/v1/tools/:name/config,6,UNKNOWN,NONE,no,5,http-orchestrate-banco,crates/aprender-orchestrate/src/serve/banco/router.rs:194,high
aprender-orchestrate,aprender-orchestrate agent chat,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:75,high
aprender-orchestrate,aprender-orchestrate agent contracts,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:141,high
aprender-orchestrate,aprender-orchestrate agent pool,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:151,high
aprender-orchestrate,aprender-orchestrate agent run,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:48,high
aprender-orchestrate,aprender-orchestrate agent sign,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:109,high
aprender-orchestrate,aprender-orchestrate agent status,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:144,high
aprender-orchestrate,aprender-orchestrate agent validate,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:93,high
aprender-orchestrate,aprender-orchestrate agent verify-sig,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/agent.rs:125,high
aprender-orchestrate,aprender-orchestrate analyze,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:68,high
aprender-orchestrate,aprender-orchestrate bug-hunter analyze,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:28,high
aprender-orchestrate,aprender-orchestrate bug-hunter deep-hunt,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:184,high
aprender-orchestrate,aprender-orchestrate bug-hunter diff,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:368,high
aprender-orchestrate,aprender-orchestrate bug-hunter ensemble,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:211,high
aprender-orchestrate,aprender-orchestrate bug-hunter falsify,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:134,high
aprender-orchestrate,aprender-orchestrate bug-hunter fuzz,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:159,high
aprender-orchestrate,aprender-orchestrate bug-hunter hunt,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:97,high
aprender-orchestrate,aprender-orchestrate bug-hunter spec,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:260,high
aprender-orchestrate,aprender-orchestrate bug-hunter stack,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:327,high
aprender-orchestrate,aprender-orchestrate bug-hunter ticket,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:305,high
aprender-orchestrate,aprender-orchestrate bug-hunter trend,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:395,high
aprender-orchestrate,aprender-orchestrate bug-hunter triage,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/bug_hunter.rs:410,high
aprender-orchestrate,aprender-orchestrate build,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:148,high
aprender-orchestrate,aprender-orchestrate code,6,UNKNOWN,claude-code,no,0,entrypoint-and-mcp,crates/aprender-orchestrate/src/main_cli.rs:400,high
aprender-orchestrate,aprender-orchestrate content emit,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/content.rs:16,high
aprender-orchestrate,aprender-orchestrate content types,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/content.rs:65,high
aprender-orchestrate,aprender-orchestrate content validate,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/content.rs:51,high
aprender-orchestrate,aprender-orchestrate data tree,6,UNKNOWN,claude-code,no,4,data-pipeline,crates/aprender-orchestrate/src/cli/data.rs:13,high
aprender-orchestrate,aprender-orchestrate deploy cloudflare,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/deploy.rs:102,high
aprender-orchestrate,aprender-orchestrate deploy docker,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/deploy.rs:14,high
aprender-orchestrate,aprender-orchestrate deploy fly,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/deploy.rs:84,high
aprender-orchestrate,aprender-orchestrate deploy k8s,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/deploy.rs:58,high
aprender-orchestrate,aprender-orchestrate deploy lambda,6,UNKNOWN,claude-code,no,2,orchestrate-agent-stack,crates/aprender-orchestrate/src/cli/deploy.rs:36,high
